movieId	title	genres	imdbId	averageRating	numVotes	directors	cast	movie_year
222	Circle of Friends (1995)	Drama|Romance	112679	6.6	9254	nm0640466	nm0000563|nm0000378|nm0642374|nm0004787|nm0001086	1995
223	Clerks (1994)	Comedy	109445	7.7	232835	nm0003620	nm0641168|nm0026879|nm0003870|nm0819412|nm0582939	1994
224	Don Juan DeMarco (1995)	Comedy|Drama|Romance	112883	6.7	53425	nm0505230	nm0000136|nm0000008|nm0001159|nm0656768|nm0228336	1995
225	Disclosure (1994)	Drama|Thriller	109635	6.2	54586	nm0001469	nm0000140|nm0000193|nm0000661|nm0328751|nm0005173	1994
227	Drop Zone (1994)	Action|Thriller	109676	5.6	21616	nm0000824	nm0000648|nm0000997|nm0000319|nm0005052|nm0005269	1994
228	Destiny Turns on the Radio (1995)	Comedy	112854	4.5	2556	nm0052944	nm0001518|nm0001802|nm0000233|nm0001457|nm0000902	1995
229	Death and the Maiden (1994)	Drama|Thriller	109579	7.2	26919	nm0000591	nm0000244|nm0001426|nm0934179|nm0610210|nm0891842	1994
230	Dolores Claiborne (1995)	Drama|Thriller	109642	7.4	48596	nm0000431	nm0000870|nm0000492|nm0001626|nm0661407|nm0000657	1995
231	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy	109686	7.3	414116	nm0268380|nm0125803	nm0000120|nm0001099|nm0000452|nm0823563|nm0240565	1994
232	Eat Drink Man Woman (Yin shi nan nu) (1994)	Comedy|Drama|Romance	111797	7.8	23289	nm0000487	nm0485950|nm0945992|nm0911096|nm0943072|nm0151827	1994
233	Exotica (1994)	Drama	109759	7.0	21173	nm0000382	nm0339304|nm0000480|nm0001528|nm0375959|nm0337682	1994
234	Exit to Eden (1994)	Comedy	109758	4.2	7361	nm0005190	nm0001127|nm0000101|nm0005280|nm0580527|nm0001185	1994
235	Ed Wood (1994)	Comedy|Drama	109707	7.8	184358	nm0000318	nm0000136|nm0001445|nm0000572|nm0000099|nm0000470	1994
236	French Kiss (1995)	Action|Comedy|Romance	113117	6.6	53256	nm0001410	nm0000212|nm0000177|nm0000459|nm0000606|nm0167388	1995
237	Forget Paris (1995)	Comedy|Romance	113097	6.5	13111	nm0000345	nm0000345|nm0000700|nm0001505|nm0828906|nm0557956	1995
238	Far From Home: The Adventures of Yellow Dog (1995)	Adventure|Children	113028	6.3	3291	nm0097491	nm0103038|nm0000211|nm0001117|nm0101005|nm0658297	1995
239	Goofy Movie, A (1995)	Animation|Children|Comedy|Romance	113198	6.9	63105	nm0510674	nm0267724|nm0005189|nm0191906|nm0005192|nm0667326	1995
240	Hideaway (1995)	Thriller	113303	5.3	7529	nm0502577	nm0000156|nm0001441|nm0000224|nm0005438|nm0000547	1995
241	Fluke (1995)	Children|Drama	113089	6.6	7483	nm0137363	nm0000546|nm0000546|nm0001802|nm0000168|nm0000655	1995
242	Farinelli: il castrato (1994)	Drama|Musical	109771	6.8	7374	nm0179216	nm0227958|nm0516272|nm0959113|nm0148142|nm0059974	1994
243	Gordy (1995)	Children|Comedy|Fantasy	113199	3.8	2090	nm0507502	nm0949788|nm2783891|nm0231879|nm0387548|nm0504534	1995
246	Hoop Dreams (1994)	Documentary	110057	8.3	28107	nm0416945		1994
247	Heavenly Creatures (1994)	Crime|Drama	110005	7.3	67576	nm0001392	nm0001491|nm0000701|nm0670582|nm0448712|nm0581378	1994
248	Houseguest (1994)	Comedy	110066	5.9	7511	nm0589168	nm0005435|nm0367005|nm0002114|nm0614448|nm0503140	1994
249	Immortal Beloved (1994)	Drama|Romance	110116	7.4	26278	nm0741262	nm0000198|nm0469103|nm0000618|nm0824373|nm0389424	1994
250	Heavyweights (Heavy Weights) (1995)	Children|Comedy	110006	6.6	30802	nm0109359	nm0569711|nm0777125|nm0001774|nm0001774|nm0325762	1995
251	Hunted, The (1995)	Action	113360	5.9	5713	nm0493369	nm0000483|nm0518821|nm0001040|nm0361757|nm0793577	1995
252	I.Q. (1994)	Comedy|Romance	110099	6.2	26679	nm0770961	nm0000209|nm0000212|nm0000527|nm0414279|nm0757256	1994
253	Interview with the Vampire: The Vampire Chronicles (1994)	Drama|Horror	110148	7.5	348993	nm0001403	nm0000093|nm0000129|nm0000104|nm0000379|nm0000225	1994
254	Jefferson in Paris (1995)	Drama	113463	5.7	3203	nm0412465	nm0000560|nm0000627|nm0000569|nm0258251|nm0628601	1995
255	Jerky Boys, The (1995)	Comedy	110189	4.7	2812	nm0577849	nm0107322|nm0107322|nm0436379|nm0000273|nm0382676	1995
256	Junior (1994)	Comedy|Sci-Fi	110216	4.7	73208	nm0718645	nm0000216|nm0000362|nm0000668|nm0001449|nm0715622	1994
257	Just Cause (1995)	Mystery|Thriller	113501	6.4	29591	nm0322865	nm0000125|nm0000401|nm0001009|nm0005516|nm0000438	1995
258	Kid in King Arthur's Court, A (1995)	Adventure|Children|Comedy|Fantasy|Romance	113538	4.7	6823	nm0331998	nm0005272|nm0000722|nm0539562|nm0046469|nm0000701	1995
259	Kiss of Death (1995)	Crime|Drama|Thriller	113552	5.9	20279	nm0775447	nm0000325|nm0000168|nm0000115|nm0000166|nm0002062	1995
260	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi	76759	8.6	1455558	nm0000184	nm0000434|nm0000148|nm0000402|nm0000027|nm0001088	1977
261	Little Women (1994)	Drama	110367	7.3	63834	nm0000788	nm0000215|nm0000213|nm0000379|nm0000132|nm0000321	1994
262	Little Princess, A (1995)	Children|Drama	113670	7.6	36824	nm0190859	nm0560093|nm0111376|nm0192377|nm0192377|nm0005404	1995
263	Ladybird Ladybird (1994)	Drama	110296	7.4	3839	nm0516360	nm0734156|nm0891927|nm0491843|nm0893004|nm0935653	1994
265	Like Water for Chocolate (Como agua para chocolate) (1992)	Drama|Fantasy|Romance	103994	7.1	18890	nm0000778	nm0502813|nm0004816|nm0868207|nm0555227|nm0140025	1992
266	Legends of the Fall (1994)	Drama|Romance|War|Western	110322	7.5	183941	nm0001880	nm0000093|nm0000164|nm0001644|nm0000566|nm0001794	1994
267	Major Payne (1995)	Comedy	110443	6.3	39248	nm0145309	nm0001834|nm0000461|nm0081759|nm0086379|nm0114371	1995
269	My Crazy Life (Mi vida loca) (1993)	Drama	107566	6.5	2429	nm0025978	nm0043170|nm0520203|nm0889846|nm0222591|nm0527514	1993
270	Love Affair (1994)	Drama|Romance	110391	6.0	5122	nm0139111	nm0000886|nm0000906|nm0000031|nm0788009|nm0916050	1994
271	Losing Isaiah (1995)	Drama	113691	6.4	6574	nm0350455	nm0001448|nm0000932|nm0000657|nm0000421|nm0247059	1995
272	Madness of King George, The (1994)	Comedy|Drama	110428	7.2	18493	nm0405336	nm0001329|nm0000545|nm0001291|nm0000372|nm0192754	1994
273	Mary Shelley's Frankenstein (Frankenstein) (1994)	Drama|Horror|Sci-Fi	109836	6.3	59497	nm0000110	nm0000134|nm0000134|nm0000110|nm0000307|nm0001371	1994
274	Man of the House (1995)	Comedy	113755	5.2	10476	nm0650561	nm0000331|nm0000396|nm0001795|nm0001841|nm0793910	1995
275	Mixed Nuts (1994)	Comedy	110538	5.4	13551	nm0001188	nm0000188|nm0001404|nm0458951|nm0001439|nm0000496	1994
276	Milk Money (1994)	Comedy|Romance	110516	5.6	13124	nm0000907	nm0000429|nm0000438|nm0141824|nm0000532|nm0000162	1994
277	Miracle on 34th Street (1994)	Drama	110527	6.6	43969	nm0562645	nm0000277|nm0001610|nm0001518|nm0000687|nm0001664	1994
278	Miami Rhapsody (1995)	Comedy	113808	5.4	3527	nm0291205	nm0000572|nm0001201|nm0000104|nm0004743|nm0005196	1995
279	My Family (1995)	Drama	113896	7.3	4525	nm0622695	nm0001751|nm0005246|nm0001579|nm1410441|nm0717900	1995
280	Murder in the First (1995)	Drama|Thriller	113870	7.3	30788	nm0733692	nm0000225|nm0000102|nm0000198|nm0001110|nm0000513	1995
281	Nobody's Fool (1994)	Comedy|Drama|Romance	110684	7.3	22603	nm0000914	nm0000056|nm0000246|nm0001788|nm0000429|nm0909620	1994
282	Nell (1994)	Drama	110638	6.5	30948	nm0000776	nm0000149|nm0000553|nm0001670|nm0508844|nm0780678	1994
283	New Jersey Drive (1995)	Crime|Drama	113967	6.6	3470	nm0327064	nm0179982|nm0144133|nm0825627|nm0569076|nm0600891	1995
284	New York Cop (NyÃ» YÃ´ku no koppu) (1993)	Action|Crime	117169	4.3	261	nm0613498	nm0620252|nm0574337|nm0000227|nm0497056|nm0441537	1993
285	Beyond Bedlam (1993)	Drama|Horror	106402	3.2	549	nm0419884	nm0265492|nm0000167|nm0020717|nm0229886|nm0083467	1993
287	Nina Takes a Lover (1994)	Comedy|Romance	110671	5.4	733	nm0414312	nm0000624|nm0722631|nm0001574|nm0174192|nm0001770	1994
288	Natural Born Killers (1994)	Action|Crime|Thriller	110632	7.2	252645	nm0000231	nm0000437|nm0000496|nm0001744|nm0001098|nm0704276	1994
289	Only You (1994)	Comedy|Romance	110737	6.5	25827	nm0422484	nm0000673|nm0000375|nm0001372|nm0021835|nm0001770	1994
290	Once Were Warriors (1994)	Crime|Drama	110729	7.9	36989	nm0848414	nm0654240|nm0607325|nm0449828|nm0032810|nm0256394	1994
291	Poison Ivy II (1996)	Drama|Thriller	114151	4.4	6354	nm0258424	nm0000192|nm0000628|nm0075359|nm0000873|nm0004741	1996
292	Outbreak (1995)	Action|Drama|Sci-Fi|Thriller	114069	6.6	138275	nm0000583	nm0000163|nm0000623|nm0000151|nm0000228|nm0000421	1995
293	LÃ©on: The Professional (a.k.a. The Professional) (LÃ©on) (1994)	Action|Crime|Drama|Thriller	110413	8.5	1251194	nm0000108	nm0000606|nm0000198|nm0000204|nm0000732|nm0032216	1994
294	Perez Family, The (1995)	Comedy|Romance	114113	6.0	2454	nm0619762	nm0000673|nm0001378|nm0000547|nm0001590|nm0000746	1995
295	Pyromaniac's Love Story, A (1995)	Comedy|Romance	114210	5.3	1128	nm0104481	nm0000287|nm0000491|nm0001244|nm0000143|nm0503627	1995
296	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller	110912	8.9	2231346	nm0000233	nm0000237|nm0000235|nm0000168|nm0000246|nm0000619	1994
298	Pushing Hands (Tui shou) (1992)	Drama	105652	7.2	4845	nm0000487	nm0485950|nm0481733|nm0910844|nm0811438|nm0209981	1992
299	Priest (1994)	Drama	110889	7.1	11075	nm0000944	nm0730070|nm0929489|nm0001015|nm0879154|nm0789093	1994
300	Quiz Show (1994)	Drama	110932	7.5	73544	nm0000602	nm0000146|nm0001806|nm0001555|nm0006890|nm0001601	1994
301	Picture Bride (Bijo photo) (1994)	Drama|Romance	114129	6.6	1186	nm0368981	nm0473802|nm0847425|nm0846480|nm0000674|nm0837476	1994
302	Queen Margot (Reine Margot, La) (1994)	Drama|Romance	110963	7.4	19052	nm0161717	nm0000254|nm0000809|nm0000767|nm0001641|nm0514059	1994
303	Quick and the Dead, The (1995)	Action|Thriller|Western	114214	6.5	103289	nm0000600	nm0000232|nm0000432|nm0000128|nm0000138|nm0068551	1995
304	Roommates (1995)	Comedy|Drama	114296	6.4	2002	nm0946811	nm0000393|nm0000665|nm0000194|nm0000995|nm0747962	1995
305	Ready to Wear (Pret-A-Porter) (1994)	Comedy	110907	5.2	15926	nm0000265	nm0000047|nm0000210|nm0000052|nm0144045|nm0000107	1994
306	Three Colors: Red (Trois couleurs: Rouge) (1994)	Drama	111495	8.1	110377	nm0001425	nm0001393|nm0004462|nm0270073|nm0521051|nm0494078	1994
307	Three Colors: Blue (Trois couleurs: Bleu) (1993)	Drama	108394	7.8	110932	nm0001425	nm0000300|nm0952498|nm0000365|nm0753666|nm0674340	1993
308	Three Colors: White (Trzy kolory: Bialy) (1994)	Comedy|Drama	111507	7.6	79948	nm0001425	nm0952498|nm0000365|nm0301515|nm0836136|nm0054270	1994
310	Rent-a-Kid (1995)	Comedy	114268	5.4	2177	nm0314104	nm0000558|nm0000502|nm0566783|nm0589334|nm0187004	1995
311	Relative Fear (1994)	Horror|Thriller	110965	5.6	380	nm0586198	nm0283311|nm0626884|nm0000981|nm0000344|nm0001826	1994
312	Stuart Saves His Family (1995)	Comedy	114571	5.3	2984	nm0000601	nm0291253|nm0000624|nm0000352|nm0004309|nm0950867	1995
313	Swan Princess, The (1994)	Animation|Children	111333	6.4	27164	nm0723704	nm0001588|nm0569294|nm0629264|nm0130356|nm0000092	1994
314	Secret of Roan Inish, The (1994)	Children|Drama|Fantasy|Mystery	111112	7.4	9906	nm0000626	nm0183926|nm0171428|nm0482473|nm0806268|nm0240518	1994
315	Specialist, The (1994)	Action|Drama|Thriller	111255	5.6	69996	nm0515891	nm0000230|nm0000232|nm0000249|nm0001768|nm0000616	1994
316	Stargate (1994)	Action|Adventure|Sci-Fi	111282	7.0	205880	nm0000386	nm0000621|nm0000652|nm0001109|nm0511798|nm0004850	1994
317	Santa Clause, The (1994)	Comedy|Drama|Fantasy	111070	6.6	133670	nm0664756	nm0000741|nm0001662|nm0187724|nm0005156|nm0472710	1994
318	Shawshank Redemption, The (1994)	Crime|Drama	111161	9.3	2903189	nm0001104	nm0000209|nm0000151|nm0348409|nm0006669|nm0000317	1994
319	Shallow Grave (1994)	Comedy|Drama|Thriller	111149	7.3	66546	nm0000965	nm0289098|nm0001172|nm0000191|nm0832792|nm0020717	1994
320	Suture (1993)	Film-Noir|Thriller	108260	6.5	2157	nm0569166|nm0796915	nm0371660|nm0004995|nm0793634|nm0581277|nm0365107	1993
321	Strawberry and Chocolate (Fresa y chocolate) (1993)	Drama	106966	7.4	6025	nm0349425|nm0846119	nm0675751|nm0190489|nm0406433|nm0309839|nm0029610	1993
322	Swimming with Sharks (1995)	Comedy|Drama	114594	7.0	25068	nm0398986	nm0000228|nm0001844|nm0000405|nm0001125|nm0751470	1995
324	Sum of Us, The (1994)	Comedy|Drama	111309	7.3	5840	nm0123587|nm0235852	nm0860233|nm0000128|nm0689852|nm0447992|nm0606058	1994
325	National Lampoon's Senior Trip (1995)	Comedy	113936	5.6	6346	nm0538614	nm0001242|nm0536723|nm0199325|nm0001045|nm0719637	1995
326	To Live (Huozhe) (1994)	Drama	110081	8.3	20553	nm0955443	nm0311212|nm0000084|nm0069994|nm0422640|nm0270497	1994
327	Tank Girl (1995)	Action|Comedy|Sci-Fi	114614	5.4	34927	nm0003080	nm0001614|nm0001384|nm0915208|nm0367496|nm0462116	1995
328	Tales from the Crypt Presents: Demon Knight (1995)	Horror|Thriller	114608	6.7	26409	nm0225416	nm0000708|nm0006669|nm0000586|nm0000283|nm0001634	1995
329	Star Trek: Generations (1994)	Adventure|Drama|Sci-Fi	111280	6.6	87264	nm0141222	nm0001772|nm0000638|nm0000532|nm0000408|nm0000653	1994
330	Tales from the Hood (1995)	Action|Crime|Horror	114609	6.5	9663	nm0192090	nm0929934|nm0000929|nm0868957|nm0094170|nm0598454	1995
331	Tom & Viv (1994)	Drama	111454	6.3	1880	nm0317981	nm0000353|nm0001669|nm0365281|nm0244957|nm0333380	1994
332	Village of the Damned (1995)	Horror|Sci-Fi	114852	5.6	34335	nm0000118	nm0001659|nm0000263|nm0468957|nm0001595|nm0001694	1995
333	Tommy Boy (1995)	Comedy	114694	7.1	97754	nm0781842	nm0000394|nm0005450|nm0001133|nm0000137|nm0000101	1995
334	Vanya on 42nd Street (1994)	Drama	111590	7.3	5183	nm0001501	nm0001728|nm0104515|nm0310960|nm0562420|nm0169565	1994
335	Underneath (1995)	Mystery|Thriller	114788	6.1	3865	nm0001752	nm0001251|nm0000223|nm0254362|nm0001209|nm0872242	1995
336	Walking Dead, The (1995)	Drama|War	114888	4.9	889	nm0926211	nm0005300|nm0341176|nm0608012|nm0842314|nm0283293	1995
337	What's Eating Gilbert Grape (1993)	Drama	108550	7.7	254935	nm0002120	nm0000136|nm0000138|nm0000496|nm0005460|nm0146055	1993
338	Virtuosity (1995)	Action|Sci-Fi|Thriller	114857	5.5	32564	nm0502577	nm0000243|nm0000128|nm0001488|nm0818880|nm0001235	1995
339	While You Were Sleeping (1995)	Comedy|Romance	114924	6.8	114524	nm0005509	nm0000113|nm0000597|nm0001251|nm0001967|nm0912001	1995
340	War, The (1994)	Adventure|Drama|War	111667	6.7	13606	nm0000816	nm0000704|nm0000126|nm0001858|nm0709634|nm0158246	1994
341	Double Happiness (1994)	Drama	109655	7.1	1249	nm0795803	nm0644897|nm0151822|nm0139924|nm0150908|nm0178800	1994
342	Muriel's Wedding (1994)	Comedy	110598	7.2	41852	nm0389591	nm0001057|nm0341737|nm0402730|nm0498275|nm0358774	1994
343	Baby-Sitters Club, The (1995)	Children	112435	5.7	6229	nm0563039	nm0004922|nm0086205|nm0000337|nm0646351|nm0423563	1995
344	Ace Ventura: Pet Detective (1994)	Comedy	109040	6.9	326464	nm0001723	nm0000120|nm0001073|nm0000707|nm0005159|nm0547755	1994
345	Adventures of Priscilla, Queen of the Desert, The (1994)	Comedy|Drama	109045	7.5	55505	nm0254632	nm0915989|nm0915989|nm0001602|nm0001602|nm0000654	1994
346	Backbeat (1993)	Drama|Musical	106339	6.6	6605	nm0812200	nm0001151|nm0498247|nm0001324|nm0049049|nm0642119	1993
347	Bitter Moon (1992)	Drama|Film-Noir|Romance	104779	7.2	42898	nm0000591	nm0000424|nm0000218|nm0782561|nm0001075|nm0051856	1992
348	Bullets Over Broadway (1994)	Comedy	109348	7.4	41915	nm0000095	nm0000131|nm0001848|nm0000236|nm0001590|nm0000571	1994
349	Clear and Present Danger (1994)	Action|Crime|Drama|Thriller	109444	6.9	108402	nm0637518	nm0000148|nm0000353|nm0000271|nm0021835|nm0001089	1994
350	Client, The (1994)	Drama|Mystery|Thriller	109446	6.7	73950	nm0001708	nm0000215|nm0000169|nm0000605|nm0000571|nm0001439	1994
351	Corrina, Corrina (1994)	Comedy|Drama|Romance	109484	6.6	14211	nm0625458	nm0000501|nm0000155|nm0001499|nm0377269|nm0916196	1994
352	Crooklyn (1994)	Comedy|Drama	109504	7.0	11385	nm0000490	nm0005569|nm0005148|nm0446314|nm0446314|nm0365450	1994
353	Crow, The (1994)	Action|Crime|Fantasy|Thriller	109506	7.5	205468	nm0001639	nm0000488|nm0000699|nm0205373|nm0001368|nm0000499	1994
354	Cobb (1994)	Drama	109450	6.4	8169	nm0005421	nm0000169|nm0943237|nm0000357|nm0068709|nm0122020	1994
355	Flintstones, The (1994)	Children|Comedy|Fantasy	109813	5.0	86848	nm0505152	nm0000422|nm0001548|nm0005280|nm0000932|nm0001610	1994
356	Forrest Gump (1994)	Comedy|Drama|Romance|War	109830	8.8	2269146	nm0000709	nm0000158|nm0000705|nm0000641|nm0000398|nm0931508	1994
357	Four Weddings and a Funeral (1994)	Comedy|Romance	109831	7.1	167021	nm0001565	nm0000424|nm0000510|nm0281424|nm0001003|nm0001314	1994
358	Higher Learning (1995)	Drama	113305	6.5	21615	nm0005436	nm0004898|nm0001785|nm0001650|nm0000124|nm0001084	1995
359	I Like It Like That (1994)	Comedy|Drama|Romance	110091	6.7	1856	nm0552140	nm0904967|nm0781218|nm0578157|nm0143935|nm0305248	1994
360	I Love Trouble (1994)	Action|Comedy	110093	5.3	12606	nm0796124	nm0000560|nm0000210|nm0007210|nm0714310|nm0005162	1994
361	It Could Happen to You (1994)	Comedy|Drama|Romance	110167	6.4	44906	nm0000921	nm0000115|nm0000403|nm0001609|nm0682495|nm0005002	1994
362	Jungle Book, The (1994)	Adventure|Children|Romance	110213	6.0	19000	nm0814085	nm0001462|nm0000144|nm0372176|nm0000554|nm0000092	1994
363	Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)	Documentary	107472	8.0	3057	nm0618284		1993
364	Lion King, The (1994)	Adventure|Animation|Children|Drama|Musical|IMAX	110357	8.5	1147636	nm0021249|nm0591450	nm0000111|nm0000460|nm0000469|nm0000155|nm0000100	1994
365	Little Buddha (1993)	Drama	107426	6.1	18009	nm0000934	nm0000206|nm0000403|nm0948078|nm0001389|nm0927615	1993
366	Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)	Drama|Horror|Mystery|Thriller	111686	6.4	64497	nm0000127	nm0000486|nm0000387|nm0000387|nm0204791|nm0400816	1994
367	Mask, The (1994)	Action|Comedy|Crime|Fantasy	110475	6.9	423526	nm0751080	nm0000120|nm0000120|nm0000139|nm0726200|nm0338886	1994
368	Maverick (1994)	Adventure|Comedy|Western	110478	7.0	119474	nm0001149	nm0000154|nm0000149|nm0001258|nm0001295|nm0000547	1994
369	Mrs. Parker and the Vicious Circle (1994)	Drama	110588	6.4	4902	nm0748928	nm0000492|nm0001714|nm0000111|nm0001251|nm0000884	1994
370	Naked Gun 33 1/3: The Final Insult (1994)	Action|Comedy	110622	6.5	112353	nm0781842	nm0000558|nm0001636|nm0001421|nm0001740|nm0911542	1994
371	Paper, The (1994)	Comedy|Drama	110771	6.7	15162	nm0000165	nm0000474|nm0000335|nm0000380|nm0000673|nm0001642	1994
372	Reality Bites (1994)	Comedy|Drama|Romance	110950	6.6	53837	nm0001774	nm0000213|nm0000160|nm0000413|nm0001872|nm0001774	1994
373	Red Rock West (1992)	Thriller	105226	7.0	25364	nm0001093	nm0000115|nm0000454|nm0001223|nm0714198|nm0426390	1992
374	Richie Rich (1994)	Children|Comedy	110989	5.4	73791	nm0677953	nm0000346|nm0001346|nm0488662|nm0002056|nm0404993	1994
376	River Wild, The (1994)	Action|Thriller	110997	6.5	50364	nm0000436	nm0000658|nm0000102|nm0000657|nm0001515|nm0768217	1994
377	Speed (1994)	Action|Romance|Thriller	111257	7.3	393511	nm0000957	nm0000206|nm0000454|nm0000113|nm0608012|nm0001099	1994
378	Speechless (1994)	Comedy|Romance	111256	5.8	5438	nm0881038	nm0000474|nm0000133|nm0001659|nm0000889|nm0001368	1994
379	Timecop (1994)	Action|Sci-Fi|Thriller	111438	5.9	64451	nm0001382	nm0000241|nm0000214|nm0798779|nm0569226|nm0005349	1994
380	True Lies (1994)	Action|Adventure|Comedy|Romance|Thriller	111503	7.3	282165	nm0000116	nm0000216|nm0000130|nm0000792|nm0000200|nm0000119	1994
381	When a Man Loves a Woman (1994)	Drama|Romance	111693	6.5	23644	nm0001502	nm0000212|nm0000412|nm0000995|nm0001499|nm0926165	1994
382	Wolf (1994)	Drama|Horror|Romance|Thriller	111742	6.3	60479	nm0001566	nm0000197|nm0000201|nm0000652|nm0625075|nm0420955	1994
383	Wyatt Earp (1994)	Western	111756	6.7	55207	nm0001410	nm0000126|nm0000598|nm0000432|nm0028625|nm0000798	1994
384	Bad Company (1995)	Action|Crime|Drama	112443	5.4	3355	nm0364578	nm0000289|nm0000401|nm0001449|nm0004729|nm0137140	1995
385	Man of No Importance, A (1994)	Drama	110455	6.7	1184	nm0471461	nm0001215|nm0002084|nm0002091|nm0001216|nm0001722	1994
386	S.F.W. (1994)	Drama	111048	5.7	5425	nm0506461	nm0001151|nm0000702|nm0000998|nm0000725|nm0317293	1994
387	Low Down Dirty Shame, A (1994)	Action|Comedy	110399	5.9	7819	nm0005540	nm0005540|nm0001165|nm0000586|nm0724757|nm0228678	1994
388	Boys Life (1995)	Drama	112570	7.2	534	nm0455214|nm0640157|nm0805935		1995
389	Colonel Chabert, Le (1994)	Drama|Romance|War	109454	6.9	2083	nm0002174	nm0000367|nm0000272|nm0524528|nm0244707|nm0699545	1994
390	Faster Pussycat! Kill! Kill! (1965)	Action|Crime|Drama	59170	6.6	16186	nm0000540	nm0766100|nm0354486|nm0931186|nm0055274|nm0076396	1965
391	Jason's Lyric (1994)	Crime|Drama	110186	6.6	4710	nm0570408	nm0005300|nm0000586|nm0940158|nm0188025|nm0341176	1994
393	Street Fighter (1994)	Action|Adventure|Fantasy	111301	4.1	75517	nm0211823	nm0000241|nm0000471|nm0001840|nm0152082|nm0001541	1994
405	Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)	Action|Fantasy	110027	4.4	22183	nm0602452	nm0000483|nm0000483|nm0005522|nm0000679|nm0000679	1994
406	Federal Hill (1994)	Drama	109785	6.3	496	nm0180912	nm0878155|nm0220867|nm0486040|nm0713516|nm0876853	1994
407	In the Mouth of Madness (1995)	Horror|Thriller	113409	7.1	79736	nm0000118	nm0000554|nm0001638|nm0138388|nm0001831|nm0001278	1995
408	8 Seconds (1994)	Drama	109021	6.6	5791	nm0000814	nm0000580|nm0000286|nm0714310|nm0278026|nm0811202	1994
409	Above the Rim (1994)	Crime|Drama	109035	6.6	17159	nm0689385	nm0552222|nm0000637|nm0502442|nm0047223|nm0684371	1994
410	Addams Family Values (1993)	Children|Comedy|Fantasy	106220	6.8	110074	nm0001756	nm0001378|nm0000471|nm0000502|nm0000349|nm0000207	1993
